timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438871151519, 0.188292, -1.44859, 0.182481, 0.0464149, 0.18125, 0.0510132
1438871151918, 0.192654, -1.46847, 0.184877, 0.0541878, 0.183427, 0.0589078
1438871152311, 0.196535, -1.56755, 0.188229, 0.0565311, 0.186612, 0.0616591
1438871152715, 0.210144, -1.64546, 0.203215, 0.0535186, 0.201594, 0.0593318
1438871153085, 0.617729, -0.603326, 0.0377304, 0.616576, 0.0312359, 0.616939
1438871153506, 0.519088, -1.41764, -0.0289271, 0.518282, -0.0417405, 0.517407
1438871153906, 0.527523, -1.40175, -0.0476776, 0.525364, -0.0605152, 0.524041
1438871154289, 0.547759, -1.18129, -0.0337733, 0.546717, -0.0450372, 0.545904
1438871154715, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871155066, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871155469, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871155830, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871156230, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871156622, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871157030, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871157382, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871157804, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871158194, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871158590, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871158953, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871159346, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871159709, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871160073, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871160471, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871160873, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871161303, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871161709, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871162074, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871162425, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871162824, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871163231, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871163589, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871164000, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871164385, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871164786, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
1438871165186, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871165543, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871165903, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871166314, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871166702, 0.579622, -1.39976, -0.056489, 0.576863, -0.0705638, 0.575311
1438871166861, 0.578424, -1.41776, -0.0563803, 0.57567, -0.0706063, 0.574099
