timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438932070991, 28.338, 39.8709, 21.2651, 18.7306, 28.3283, 0.743358
1438932071360, 28.3397, 39.9435, 21.2332, 18.7694, 28.3296, 0.757719
1438932071728, 28.3034, 39.8806, 21.1875, 18.7663, 28.2917, 0.815696
1438932072091, 28.2916, 39.8453, 21.1695, 18.7688, 28.279, 0.846583
1438932072462, 28.2424, 39.7791, 21.1019, 18.7709, 28.2273, 0.924196
1438932072826, 28.1924, 39.7959, 21.0013, 18.8085, 28.1744, 1.00917
1438932073178, 28.1707, 39.8077, 20.9501, 18.833, 28.1509, 1.05498
1438932073557, 28.1253, 39.7909, 20.8696, 18.8546, 28.1026, 1.13136
1438932073890, 28.0567, 39.8378, 20.7663, 18.8664, 28.0317, 1.18357
1438932074291, 28.0496, 39.7015, 20.755, 18.8682, 28.0213, 1.25886
1438932105734, 7.41659, -7.4093, -6.2015, -4.06781, -5.62515, -4.83357
1438932106493, 7.53369, -7.64474, -6.24415, -4.2151, -5.62791, -5.0083
1438932107020, 7.92329, -7.29608, -6.21868, -4.90985, -5.54479, -5.65985
1438932107533, 8.09807, 0.777411, -6.13993, -5.28015, -6.211, -5.19636
1438932108020, 8.10669, 0.783465, -6.14429, -5.2883, -6.21602, -5.2038
1438932108418, 8.06625, 0.810285, -6.08622, -5.2936, -6.16048, -5.207
1438932108813, 8.06332, 0.771471, -6.08074, -5.29545, -6.15149, -5.2131
1438932109213, 8.50377, -0.342247, -6.43621, -5.55782, -6.40289, -5.59616
1438932109638, 8.62123, -0.892164, -6.49632, -5.66775, -6.40729, -5.76822
1438932110051, 8.46989, -0.0820849, -6.41104, -5.53511, -6.40311, -5.54429
1438932110491, 8.33854, 0.71366, -6.35308, -5.4009, -6.41985, -5.32135
1438932110897, 8.47738, 0.0928817, -6.42033, -5.53582, -6.4293, -5.52541
1438932111331, 8.46655, -0.0165859, -6.41174, -5.5292, -6.41014, -5.53106
1438932111731, 8.44578, 0.00388849, -6.3827, -5.53103, -6.38308, -5.5306
1438932112172, 8.41534, 0.00336585, -6.34079, -5.53285, -6.34111, -5.53248
1438932112572, 8.37443, 0.0925056, -6.27991, -5.5402, -6.28885, -5.53005
1438932112970, 8.35973, 0.0544122, -6.25881, -5.54188, -6.26407, -5.53593
1438932113376, 8.81391, -0.812166, -6.7033, -5.72283, -6.62151, -5.81727
1438932113810, 8.73882, -0.71541, -6.63749, -5.68426, -6.566, -5.76669
1438932114227, 8.81157, -0.957047, -6.69572, -5.7281, -6.59911, -5.83914
1438932114651, 8.8415, -0.99131, -6.72326, -5.74195, -6.62291, -5.85741
1438932115088, 8.86395, -0.800436, -6.74744, -5.74819, -6.66648, -5.84189
1438932115488, 8.86416, -0.800878, -6.74756, -5.74837, -6.66655, -5.84212
1438932115853, 8.86416, -0.800878, -6.74756, -5.74837, -6.66655, -5.84212
1438932116288, 8.86078, -0.800878, -6.74291, -5.7486, -6.66191, -5.84229
1438932116649, 8.8557, -0.800878, -6.73595, -5.74896, -6.65493, -5.84255
1438932117049, 8.84931, -0.868622, -6.7314, -5.74445, -6.64354, -5.84583
1438932117492, 8.82415, -0.800878, -6.69367, -5.74982, -6.61265, -5.84282
1438932117890, 8.78645, -0.779202, -6.64093, -5.75324, -6.56207, -5.84302
1438932118253, 8.77879, -0.843078, -6.6318, -5.75208, -6.54645, -5.84903
1438932118648, 8.7751, -0.884227, -6.62516, -5.75409, -6.53557, -5.85564
1438932119047, 8.76903, -0.854805, -6.61188, -5.76011, -6.52522, -5.85811
1438932119447, 8.7648, -0.906556, -6.60575, -5.76071, -6.51378, -5.8645
1438932119852, 8.72529, -0.956737, -6.59336, -5.71475, -6.49702, -5.82405
1438932120288, 8.8577, 0.222665, -6.92997, -5.51673, -6.95136, -5.48976
1438932120691, 8.5197, 0.306543, -6.49765, -5.51052, -6.52704, -5.47568
1438932121124, 8.51899, 0.567393, -6.53706, -5.46261, -6.59083, -5.39761
1438932121525, 8.82064, -0.539705, -6.75143, -5.67643, -6.69766, -5.73977
1438932121928, 8.81341, -0.433128, -6.73571, -5.68387, -6.69255, -5.73463
1438932122325, 8.81593, -0.522374, -6.74421, -5.6777, -6.69217, -5.73895
1438932122766, 8.81341, -0.433128, -6.73571, -5.68387, -6.69255, -5.73463
1438932123166, 8.81, -0.433128, -6.73107, -5.68409, -6.68791, -5.73481
1438932123571, 8.7939, -0.452488, -6.71072, -5.68322, -6.66563, -5.73604
1438932123965, 8.75986, -0.452488, -6.66507, -5.68436, -6.61997, -5.73682
1438932124366, 8.71459, -0.365081, -6.59877, -5.69213, -6.56236, -5.73406
1438932124764, 8.67523, -0.452488, -6.55052, -5.68773, -6.5054, -5.73928
1438932125164, 8.63083, -0.36508, -6.48527, -5.69495, -6.44885, -5.73616
1438932125564, 8.59098, -0.294418, -6.42709, -5.70066, -6.39771, -5.73361
1438932125968, 8.56798, -0.38401, -6.40056, -5.69588, -6.36224, -5.73865
1438932126364, 8.56298, -0.38401, -6.39359, -5.69619, -6.35527, -5.73892
1438932126803, 8.55903, -0.275488, -6.38202, -5.70322, -6.35453, -5.73384
1438932127167, 8.55203, -0.294418, -6.37341, -5.70235, -6.34402, -5.73503
1438932127567, 8.5402, -0.313702, -6.35876, -5.70098, -6.32745, -5.73571
1438932127964, 8.54272, -0.381968, -6.36598, -5.6967, -6.32786, -5.73901
1438932128404, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
