timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438869581819, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869582216, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869582598, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869583005, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869583402, 0.132139, -0.171517, 0.107341, 0.0770625, 0.10711, 0.0773835
1438869583817, 0.132276, -0.160561, 0.107283, 0.0773764, 0.107066, 0.0776768
1438869584199, 0.132276, -0.160561, 0.107283, 0.0773764, 0.107066, 0.0776768
1438869584602, 0.150348, -0.240376, 0.131741, 0.0724477, 0.131436, 0.0729998
1438869584964, 0.164983, -0.360509, 0.150646, 0.0672702, 0.150219, 0.0682168
1438869585364, 0.160881, -0.535566, 0.148263, 0.062455, 0.147673, 0.0638381
1438869585771, 0.17956, -0.642392, 0.167996, 0.0633958, 0.167275, 0.0652753
1438869586171, 0.170527, -0.776411, 0.158312, 0.0633766, 0.157439, 0.065516
1438869586543, 0.122235, -0.909371, 0.0992945, 0.0712888, 0.0981506, 0.0728557
1438869652142, 0.0824449, -0.965901, -0.034233, 0.0750017, -0.0354924, 0.074414
1438869652504, 0.0697355, -0.804824, -0.0333596, 0.0612386, -0.0342165, 0.060764
1438869652906, 0.0495802, -0.765491, -0.0125653, 0.0479616, -0.0132049, 0.0477894
1438869653304, 0.0428895, -0.892238, -0.02596, 0.0341407, -0.0264884, 0.0337323
1438869653689, 0.0300039, -0.854652, -0.0262628, 0.0145085, -0.0264763, 0.0141152
1438869654081, 0.0238711, -0.723788, -0.0234312, 0.00456136, -0.023487, 0.00426501
1438869654494, 0.0209922, -0.897461, 0.0205365, -0.00435044, 0.0206021, -0.00402824
1438869654878, 0.0183646, -0.896904, 0.0182466, -0.00207866, 0.0182769, -0.00179279
1438869655258, 0.037444, -0.984909, 0.0371415, -0.00475003, 0.0372176, -0.0041109
