timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438870224271, 0.554729, -1.81164, -0.306308, 0.462493, -0.320776, 0.452578
1438870224685, 0.929603, -0.127647, -0.696133, 0.616085, -0.697504, 0.614533
1438870225115, 1.61181, -50.6708, -1.09285, -1.18474, 0.223793, -1.5962
1438870281226, 0.0283691, -1.16034, 0.00770677, 0.0273022, 0.00715231, 0.0274526
1438870281591, 0.199613, -1.20688, 5.45889e-05, 0.199613, -0.00414976, 0.19957
1438870281952, 0.0335998, -1.07987, -0.0030537, 0.0334607, -0.00368376, 0.0333973
1438870282318, 0.0334492, -1.13349, -0.0272595, 0.0193847, -0.0276376, 0.0188417
1438870282668, 0.0270887, -1.05741, -0.0149888, 0.022564, -0.0154026, 0.0222836
1438870283026, 0.0321212, -1.1112, -0.0281571, 0.0154581, -0.0284515, 0.0149092
1438870283386, 0.0268971, -0.989875, -0.0228799, 0.0141409, -0.0231208, 0.0137435
1438870283755, 0.0460627, -0.988555, -0.0430726, 0.0163255, -0.0433479, 0.01558
1438870284114, 0.0158959, -1.05707, -0.000640756, 0.015883, -0.000933661, 0.0158685
1438870284469, 0.0219756, -1.25071, 0.0199715, 0.00916878, 0.0197666, 0.00960252
1438870284831, 0.0184749, -1.14337, 0.00678264, 0.0171848, 0.00643838, 0.0173167
1438870285192, 0.0206308, -1.14103, -0.00289808, 0.0204262, -0.00330426, 0.0203645
1438870285547, 0.0342683, -1.12175, 0.0247737, 0.0236766, 0.0243054, 0.0241571
1438870285871, 0.042993, -1.20961, 0.0373597, 0.0212756, 0.0369022, 0.0220595
1438870286231, 0.0391945, -1.2082, 0.0312281, 0.0236857, 0.0307217, 0.0243389
1438870286587, 0.0341871, -1.31506, 0.0274549, 0.0203712, 0.0269801, 0.020996
1438870286951, 0.0542909, -1.38217, 0.0511236, 0.0182724, 0.050668, 0.0195002
1438870287307, 0.0731433, -1.294, 0.0692462, 0.0235567, 0.0686965, 0.0251144
1438870287673, 0.0684656, -1.29385, 0.0636891, 0.0251243, 0.0631056, 0.026556
