1438867495989;.083461;.058737
1438867496017;.040031;.059811
1438867496048;.020905;.060554
1438867496076;.049064;.062061
1438867496106;.019909;.063785
1438867496144;.027302;.063728
1438867496178;.077357;.064675
1438867496207;.099322;.066585
1438867496245;.060076;.067064
1438867496280;.110271;.068047
1438867496310;.085677;.069826
1438867496345;.092042;.070553
1438867496374;.076705;.072874
1438867496414;.103797;.073789
1438867496448;.120854;.074860
1438867496476;.106547;.077096
1438867496507;.070115;.078625
1438867496540;.089954;.080416
1438867496592;.179782;.080530
1438867496620;.118044;.082957
1438867496648;.165993;.084736
1438867496678;.117049;.086659
1438867496705;.063446;.089098
1438867496739;.110436;.090356
1438867496775;.109752;.092328
1438867496821;.199501;.092662
1438867496860;.205738;.094347
1438867496888;.205534;.096356
1438867496916;.112867;.098334
1438867496945;.139219;.101040
1438867496977;.127459;.102691
1438867497012;.133286;.104473
1438867497041;.113662;.106658
1438867497074;.114903;.108474
1438867497106;.158992;.110278
1438867497143;.146924;.111543
1438867497179;.218501;.112936
1438867497215;.187184;.115042
1438867497248;.209171;.116538
1438867497277;.200007;.118370
1438867497307;.196727;.120785
1438867497339;.210999;.122416
1438867497372;.182899;.124563
1438867497407;.165723;.126565
1438867497447;.254528;.128294
1438867497475;.199669;.130354
1438867497505;.168579;.132583
1438867497539;.229312;.134968
1438867497573;.182611;.136354
1438867497607;.288149;.138674
1438867497649;.170928;.139170
1438867497677;.126959;.142004
1438867497709;.018226;.145346
1438867497739;.060768;.148661
1438867497790;.258978;.149104
1438867497834;.292315;.150740
1438867497861;.291616;.152726
1438867497890;.213919;.154596
1438867497918;.186037;.156375
1438867497946;.158260;.158177
1438867497979;.185974;.159254
1438867498012;.195640;.160684
1438867498039;.168777;.162876
1438867498073;.191174;.163380
1438867498106;81.619516;.165335
1438867498139;13.266780;.032739
1438867498180;10.937701;.046828
1438867498209;72.825213;.116809
1438867498242;20.840866;.079543
1438867498273;17.200555;.091181
1438867498306;14.315804;.101884
1438867498339;12.007533;.111010
1438867498377;9.865544;.119855
1438867498410;8.163109;.126785
1438867498439;6.828427;.132294
1438867498473;76.938435;.034755
1438867498504;64.292191;.017369
1438867498542;53.105358;.020873
1438867498575;44.365628;.039882
1438867498606;37.310288;.063903
1438867498639;31.460394;.089436
1438867498671;26.376000;.114285
1438867498708;22.283140;.141168
1438867498739;18.908960;.165804
1438867518177;.000000;.000275
1438867518215;.009981;.038562
1438867518243;.019105;.074532
1438867518273;.028529;.108999
1438867518307;.038304;.143546
1438867518341;135.378485;.354304
1438867518380;109.934803;.336049
1438867518408;88.987243;.319902
1438867518440;73.108039;.299189
1438867518473;60.640663;.279316
1438867518507;49.689798;.261382
1438867518540;41.244277;.243222
1438867518577;34.371534;.224965
1438867518613;28.304894;.209790
1438867518641;23.599574;.198700
1438867518678;19.716870;.183448
1438867518705;16.253582;.176550
1438867518740;13.510835;.164860
1438867518778;11.279505;.152012
1438867518807;9.308714;.146178
1438867518839;7.735817;.138297
1438867518871;6.538146;.130174
1438867518905;5.390658;.123199
1438867518938;4.552881;.116194
1438867518975;3.717379;.107241
1438867519010;3.055795;.100272
1438867519040;2.618366;.096223
1438867519072;2.179790;.091278
1438867519104;1.777732;.086613
1438867519138;1.552498;.081658
1438867519176;1.284531;.075824
1438867519205;1.049279;.073634
1438867519238;.861222;.070031
1438867519271;.708186;.066696
1438867519305;.570446;.062353
1438867519340;.468675;.058457
1438867519376;.446722;.054670
1438867519425;.270959;.042487
1438867519465;.283210;.037623
